sma,coef.RNA.log.ACT2,r.sqr.RNA.log.ACT2,aic.RNA.log.ACT2,loglik.RNA.log.ACT2,coef.RNA.ACT2,r.sqr.RNA.ACT2,aic.RNA.ACT2,loglik.RNA.ACT2,coef.RNA.log.PP2A,r.sqr.RNA.log.PP2A,aic.RNA.log.PP2A,loglik.RNA.log.PP2A,coef.RNA.PP2A,r.sqr.RNA.PP2A,aic.RNA.PP2A,loglik.RNA.PP2A
100,4.57150164378464,0.604635754238369,431.217060618623,-212.608530309312,3.06145612898138,0.347063934705239,482.194417888629,-238.097208944315,4.42309924038815,0.582020209376645,435.54973885319,-214.774869426595,6.20358025945742,0.214904530408649,893.897569739752,-443.948784869876
101,4.56107379007137,0.597666292182721,434.711937028715,-214.355968514358,3.05403350390625,0.342964762427878,483.446105050962,-238.723052525481,4.41291409917443,0.575263246697505,438.741000254822,-216.370500127411,6.193530831098,0.212700421843289,894.45546756882,-444.22773378441
102,4.54866019819594,0.590762597176661,438.114651316741,-216.057325658371,3.0463377144585,0.33914032910712,484.606878654882,-239.303439327441,4.40039175880213,0.56846855931458,441.899289165486,-217.949644582743,6.18147485956752,0.210563961124649,894.994753849427,-444.497376924713
103,4.53704332181609,0.583541077081517,441.613130846409,-217.806565423204,3.03854471765831,0.334991807191129,485.858446949964,-239.929223474982,4.38871049101745,0.561387301002924,445.138296243989,-219.569148121994,6.1696468212677,0.208250181733727,895.577155248178,-444.788577624089
104,4.52411178973538,0.576732638258965,444.856372433547,-219.428186216773,3.02964789468248,0.331031659157054,487.045922012052,-240.522961006026,4.37560640127496,0.554665459653635,448.164884604664,-221.082442302332,6.15517355496348,0.206020906189572,896.136678533862,-445.068339266931
105,4.50945917592514,0.568847229926964,448.548060831911,-221.274030415955,3.02079557279906,0.32671324533289,488.332839450781,-241.166419725391,4.3610350605338,0.54695784104048,451.579607494168,-222.789803747084,6.1418754837738,0.203635163796973,896.733735665099,-445.36686783255
106,4.49359979552623,0.560850106314828,452.223724041017,-223.111862020509,3.00947756456678,0.321971614579275,489.736405524557,-241.868202762279,4.34543559591333,0.539176209306855,454.968686918074,-224.484343459037,6.12313912492011,0.200950181678232,897.403545165161,-445.701772582581
107,4.48210119233334,0.553573236616579,455.510637004025,-224.755318502013,2.9994063682546,0.317292444067094,491.111893248036,-242.555946624018,4.33411909344882,0.532105648391973,457.998817899008,-225.999408949504,6.10949042168503,0.19846422241271,898.021701785958,-446.010850892979
108,4.46922080858546,0.546297464040688,458.743919619108,-226.371959809554,2.98914486860592,0.31277845377361,492.429919596459,-243.21495979823,4.3216459698222,0.525077190735873,460.965859743072,-227.482929871536,6.0958555194218,0.196096649287107,898.608640755166,-446.304320377583
109,4.45183438643291,0.538844193566035,462.002756548252,-228.001378274126,2.97548913636572,0.308091195205614,493.789407222114,-243.894703611057,4.30465367517896,0.517839530705807,463.9756747394,-228.9878373697,6.07413042930462,0.193536577383595,899.241359644324,-446.620679822162
110,4.4324265445443,0.531499652923708,465.162932887401,-229.581466443701,2.96157446800194,0.303698430007695,495.055146173333,-244.527573086666,4.28543065130593,0.510656913159405,466.918261879873,-230.459130939937,6.05151169215135,0.191136702308387,899.832664778254,-446.916332389127
111,4.41272449438464,0.523893259997802,468.383978945786,-231.191989472893,2.94824529161648,0.299318632720501,496.309223519776,-245.154611759888,4.26590645483184,0.503216220594216,469.921376331199,-231.9606881656,6.02854996048991,0.188639991301705,900.445970217866,-447.222985108933
112,4.39342931836026,0.516234389481167,471.575667112797,-232.787833556398,2.9347405732429,0.294819644416593,497.589293554818,-245.794646777409,4.24688058540919,0.495754544708776,472.888124856786,-233.444062428393,6.00604091990733,0.186114084941834,901.06452986226,-447.53226493113
113,4.37457624269485,0.508516796720992,474.741117306127,-234.370558653064,2.92265655534676,0.290513441611563,498.806885077639,-246.40344253882,4.22811426721683,0.48820363961702,475.845990870573,-234.922995435287,5.98623786763709,0.183692567183966,901.655726469538,-447.827863234769
114,4.35581880164644,0.500739747887611,477.881065809336,-235.940532904668,2.91004060515311,0.286053914278972,500.060064690085,-247.030032345042,4.20874927642416,0.480440830620749,478.841714690421,-236.42085734521,5.96330735227643,0.181044047325082,902.300339340408,-448.150169670204
115,4.34212080749089,0.493252218266261,480.858245963937,-237.429122981968,2.90085357929188,0.281769641924305,501.256644944671,-247.628322472335,4.19397320071654,0.472907300577136,481.706465451634,-237.853232725817,5.94511264874181,0.178369648110536,902.949138996531,-448.474569498265
116,4.32327095378086,0.48529174882971,483.975611898567,-238.987805949284,2.8890490238928,0.277373624118857,502.477038712339,-248.238519356169,4.17482319127614,0.465047901280103,484.651819572882,-239.325909786441,5.921941720268,0.175640973299494,903.608932786081,-448.80446639304
117,4.30552249177703,0.47726963018,487.068721556558,-240.534360778279,2.87767199589549,0.272880182856769,503.716829697226,-248.858414848613,4.1570899480853,0.457204830829962,487.548228813076,-240.774114406538,5.90114400986073,0.172934027729002,904.26131803072,-449.13065901536
118,4.28683196171436,0.469686931573362,489.949069846667,-241.974534923334,2.86501105147333,0.268513113682904,504.91443346867,-249.457216734335,4.13871147926574,0.44985037147056,490.226423550431,-242.113211775216,5.87965243528245,0.170418662175552,904.865620620348,-449.432810310174
119,4.26673092735196,0.461544570199622,492.99650955788,-243.49825477894,2.85195428844846,0.263928078590114,506.164141483617,-250.082070741808,4.11892657029734,0.441943528172995,493.06612731283,-243.533063656415,5.85939434338287,0.167872746898516,905.475399662613,-449.737699831307
120,4.24483001096453,0.453190727510653,496.075576875003,-245.037788437501,2.83705727444407,0.259103904217787,507.470653600837,-250.735326800419,4.09736428848806,0.43382424094356,495.940562338897,-244.970281169449,5.83627931519203,0.165216287571028,906.109669716175,-450.054834858088
121,4.22616574041404,0.445547986217878,498.851617072495,-246.425808536248,2.82287421030006,0.254426197964586,508.729400031102,-251.364700015551,4.07951002321539,0.426506557367559,498.496109232983,-246.248054616491,5.81543586284764,0.162686047189076,906.711929058793,-450.355964529396
122,4.20794574671943,0.438167483343735,501.496322869221,-247.748161434611,2.80815608392562,0.249758173152362,509.977692902495,-251.988846451247,4.06197684692252,0.419421710929415,500.939461954395,-247.469730977197,5.79340139337336,0.160147189713055,907.314413003457,-450.657206501729
123,4.18386265362434,0.430273661119278,504.286792049538,-249.143396024769,2.79098863268492,0.245066190493666,511.224590006862,-252.612295003431,4.03814798979397,0.411723905536648,503.560636058129,-248.780318029065,5.76347066131402,0.157429406532975,907.957341914303,-450.978670957151
124,4.1595376072453,0.422383756572063,507.037506279151,-250.518753139575,2.77567511693485,0.240730824464747,512.369846730893,-253.184923365446,4.01403564415959,0.404024941606633,506.14811997719,-250.074059988595,5.73729221426459,0.154930074576801,908.546765333957,-451.273382666979
125,4.13508125611089,0.41424323900558,509.836488342593,-251.918244171296,2.7606347472774,0.23631025774315,513.530896864213,-253.765448432107,3.9896766073322,0.396064284483167,508.788639664175,-251.394319832088,5.71167178607867,0.152367675458486,909.149255008747,-451.574627504373
126,4.11108717474959,0.406346226657587,512.51481963988,-253.25740981994,2.74640766737629,0.232108051629247,514.628381036105,-254.314190518053,3.9656938233015,0.388335820947914,511.319052792392,-252.659526396196,5.68700689328585,0.149903807211106,909.726862229752,-451.863431114876
127,4.08533017452512,0.398187153622633,515.244866498313,-254.622433249156,2.73031273267722,0.227632910319264,515.790563186504,-254.895281593252,3.94039288216773,0.380422247299887,513.87715742002,-253.93857871001,5.65771754154223,0.147212755325181,910.35581869184,-452.17790934592
128,4.05860869923352,0.390308318403107,517.846242263736,-255.923121131868,2.71364102896348,0.22332409275996,516.903205942267,-255.451602971133,3.91393094316662,0.372743278733094,516.328379451234,-255.164189725617,5.62662823473021,0.144595909974543,910.965530989956,-452.482765494978
129,4.036612564875,0.382829253452648,520.284708852144,-257.142354426072,2.70019009457965,0.219248687199243,517.949910355879,-255.97495517794,3.89222393091632,0.365478117169765,518.620038422071,-256.310019211036,5.60299876677419,0.142161781896639,911.530998946398,-452.765499473199
130,4.01249231525787,0.374790109175426,522.873048122659,-258.43652406133,2.68426549901171,0.214678214109257,519.117285255503,-256.558642627751,3.86842965406147,0.357667161600022,521.054770458903,-257.527385229451,5.57678277729624,0.139525369230456,912.141652044409,-453.070826022205
131,3.9871297361825,0.366749264999492,525.428854299045,-259.714427149523,2.66833899550488,0.210236377512852,520.245312560629,-257.122656280314,3.84350418731001,0.349873724294655,523.454711476941,-258.72735573847,5.55284637711414,0.137076810560986,912.707120443376,-453.353560221688
132,3.95992273594144,0.358913767011145,527.888359730104,-260.944179865052,2.65172366966783,0.205992099492206,521.317257123171,-257.658628561585,3.81689150635277,0.342297505936228,525.760341011268,-259.880170505634,5.52750308926411,0.134746705164962,913.243745329795,-453.621872664898
133,3.93488767207343,0.351009914059936,530.33905252408,-262.16952626204,2.63558251083541,0.201551149610406,522.432756527946,-258.216378263973,3.79255507681139,0.334693693788097,528.047816768755,-261.023908384378,5.50526340941492,0.132378058187668,913.787767232901,-453.893883616451
134,3.91041291824979,0.343344526691066,532.687461826097,-263.343730913049,2.61955057952748,0.197204040369251,523.518691643887,-258.759345821943,3.76850071427801,0.327280214675169,530.253001629237,-262.126500814618,5.48237685862994,0.13001587455031,914.328827536813,-454.164413768406
135,3.88523672128761,0.335752867762482,534.986417854193,-264.493208927097,2.60220590309477,0.192772650047218,524.619645024082,-259.309822512041,3.74421778808082,0.320013969410839,532.390933910638,-263.195466955319,5.45845818680588,0.127662331265772,914.866449691404,-454.433224845702
136,3.85827714653443,0.328074957079482,537.284922592595,-265.642461296297,2.58354900890064,0.188276878488336,525.730434562026,-259.865217281013,3.71830663343558,0.312678016428474,534.526324965725,-264.263162482862,5.43004602165504,0.125167053571106,915.434866530082,-454.717433265041
137,3.82851471203787,0.320398804446995,539.556794186303,-266.778397093151,2.56353971106751,0.183860182128793,526.815711974614,-260.407855987307,3.68909856910617,0.305244811906018,536.666902920468,-265.333451460234,5.39608566340905,0.122586178467312,916.021079073253,-455.010539536627
138,3.79844292824399,0.312858881900913,541.763501028527,-267.881750514264,2.54324778177976,0.179511372599384,527.878584803707,-260.939292401853,3.65956302919929,0.297941500691588,538.747885071269,-266.373942535635,5.36050438801196,0.119994105465696,916.608102078231,-455.304051039115
139,3.76632291780462,0.305060582413827,544.020498951776,-269.010249475888,2.52273457000356,0.17517472620611,528.932889743986,-261.466444871993,3.62781334539431,0.290355266622806,540.886684610619,-267.44334230531,5.32384360178966,0.117372533794267,917.200049512007,-455.600024756003
140,3.73407800945998,0.297448923307932,546.199185506824,-270.099592753412,2.50256513199127,0.170999069645266,529.942830310524,-261.971415155262,3.59599918403596,0.282963893475728,542.948668447889,-268.474334223944,5.28957121124027,0.114923502339543,917.751451309216,-455.875725654608
141,3.70361636062268,0.289830728470245,548.356234831927,-271.178117415963,2.48156491509214,0.166540959456201,531.015486724149,-262.507743362074,3.56631629541159,0.275632489884443,544.973031199885,-269.486515599942,5.25516355562741,0.112341244136727,918.33119918165,-456.165599590825
142,3.67399849792471,0.282525814469324,550.402958113271,-272.201479056636,2.46206831767922,0.162389418631976,532.009233318783,-263.004616659392,3.53777161171614,0.268647860216565,546.882673582292,-270.441336791146,5.22361061271816,0.109936385558414,918.86960400459,-456.434802002295
143,3.64278814627705,0.275222708516649,552.428449087467,-273.214224543734,2.44004473757361,0.158048127310715,533.043145687796,-263.521572843898,3.50787421540891,0.261687733364669,548.767560489183,-271.383780244592,5.18934960586008,0.107497227702677,919.414203880191,-456.707101940096
144,3.60806007312096,0.267575566699886,554.527598954728,-274.263799477364,2.4156202751655,0.153508916941803,534.118508355919,-264.05925417796,3.47428391257856,0.254356216779368,550.733903995584,-272.366951997792,5.15047668058503,0.104925889417959,919.986707000457,-456.993353500229
145,3.5744683835883,0.260101590708054,556.558142793493,-275.279071396746,2.39225945564878,0.149112478459305,535.15456437836,-264.57728218918,3.44161461308774,0.24716800073314,552.643132002228,-273.321566001114,5.11208608763299,0.102362327179485,920.555843922421,-457.277921961211
146,3.54156632495661,0.252978482133392,558.474362472775,-276.237181236387,2.37045421770945,0.145055202048753,536.105955441847,-265.052977720923,3.40931491340479,0.24028401913413,554.45454137904,-274.22727068952,5.07729738831561,0.100030379720882,921.072150021488,-457.536075010744
147,3.51035740515809,0.246049629361798,560.320873268232,-277.160436634116,2.35012770373662,0.141149813283459,537.017475328499,-265.50873766425,3.37915877535772,0.233654180285687,556.183627620219,-275.09181381011,5.0464938625396,0.0978164552339814,921.561088701144,-457.780544350572
148,3.48003309356279,0.239296992984159,562.104167377725,-278.052083688863,2.33076698639589,0.137386971581955,537.891812383456,-265.945906191728,3.34975704712835,0.227183279062286,557.856897201957,-275.928448600978,5.01703541908485,0.0956577456469268,922.036679376352,-458.018339688176
149,3.4501596441967,0.232683055408429,563.835552854487,-278.917776427243,2.31124415579022,0.13364581661539,538.757337369661,-266.378668684831,3.32017028025385,0.220777673640342,559.499539787617,-276.749769893809,4.98637353103813,0.0934716947877147,922.517138159013,-458.258569079506
150,3.41662667303515,0.22596746095248,565.578346950683,-279.789173475342,2.28942352126831,0.129861517501302,539.629049684793,-266.814524842396,3.28666605117076,0.214230511139665,561.164587394869,-277.582293697434,4.94872329619801,0.0911659310341515,923.022654016598,-458.511327008299
151,3.38065053073267,0.219180805274399,567.324288027961,-280.66214401398,2.26439127174539,0.125858411605957,540.547047428449,-267.273523714225,3.25144521024901,0.207690764493188,562.813956355552,-278.406978177776,4.90751317801342,0.0888102957641113,923.537781002739,-458.768890501369
152,3.34212096321176,0.212287602066247,569.082173586064,-281.541086793032,2.23813455161806,0.121851260749185,541.461772067099,-267.73088603355,3.21391560040115,0.201068658259661,564.470282579266,-279.235141289633,4.86429118698449,0.0864551038818646,924.051481400308,-459.025740700154
153,3.30386242770419,0.205536524890812,570.788966936419,-282.394483468209,2.21283294840886,0.1180102414572,542.334663693283,-268.167331846641,3.17620524351479,0.194534565455368,566.091192913012,-280.045596456506,4.81989290603674,0.0840873183753351,924.566595371386,-459.283297685693
154,3.26726430676953,0.199073245898986,572.409464350313,-283.204732175157,2.18675492488883,0.114135810887031,543.211305517329,-268.605652758664,3.14056530184616,0.188334296181523,567.617178780633,-280.808589390316,4.77564564797006,0.081743646919113,925.075153595622,-459.537576797811
155,3.22703966024911,0.192365174213647,574.077566002349,-284.038783001175,2.15809200097034,0.110112112693495,544.117671925873,-269.058835962937,3.10168078187418,0.181932261346023,569.180638733424,-281.590319366712,4.72865816060208,0.0793720178389351,925.588458798767,-459.794229399384
156,3.19031151594669,0.186105524932203,575.62170840486,-284.81085420243,2.13059406185473,0.10623603387987,544.986918894152,-269.493459447076,3.06611658843062,0.17595835059708,570.628548954539,-282.31427447727,4.68512398206137,0.0771171181522369,926.075274765187,-460.037637382593
157,3.15233322709573,0.179819403945446,577.160475406885,-285.580237703443,2.10242140803719,0.102373887593513,545.849299972751,-269.924649986375,3.02914006584289,0.16994687147836,572.075007316578,-283.037503658289,4.639678037466,0.0748386966099413,926.565962293401,-460.282981146701
158,3.11287871926108,0.173540147279957,578.685832592836,-286.342916296418,2.07307986681904,0.0985110548698821,546.708130794772,-270.354065397386,2.99115646896073,0.163981407057446,573.500075010425,-283.750037505213,4.59323278187196,0.0725820648835893,927.050767397891,-460.525383698946
159,3.07319975639507,0.167365198050213,580.174590988913,-287.087295494457,2.04333249690461,0.0946976061522511,547.5523797787,-270.77618988935,2.95264909729181,0.15808012308059,574.899840704415,-284.449920352207,4.54336476546304,0.0702562338827495,927.549206075399,-460.774603037699
160,3.03354307526312,0.161401379137639,581.602002419622,-287.801001209811,2.01646026269522,0.0912774683546527,548.30653520447,-271.153267602235,2.91415344249104,0.152381249261909,576.242313936237,-285.121156968119,4.50180855951525,0.0682585104425645,927.976335020963,-460.988167510481
161,2.99561047054931,0.155622558070795,582.975484528131,-288.487742264065,1.98915432836969,0.0878245977458163,549.065034554294,-271.532517277147,2.87730550635701,0.14686619971753,577.532917564003,-285.766458782002,4.46140817610517,0.0662780746928943,928.398864735676,-461.199432367838
162,2.9571665859248,0.149879802323075,584.3311140906,-289.1655570453,1.96124272232392,0.0843784536608168,549.819198887717,-271.909599443858,2.8398188785714,0.141376474508471,578.809335716957,-286.404667858479,4.42053083116601,0.06430145115999,928.819688445561,-461.409844222781
163,2.91971696025751,0.144399091207689,585.616372262313,-289.808186131156,1.93617614261991,0.081273698722264,550.496225964649,-272.248112982324,2.80305913606263,0.136120940120584,580.02367884474,-287.01183942237,4.38099503166766,0.0624139981466707,929.220698827688,-461.610349413844
164,2.88214064607368,0.13902972741143,586.867559831139,-290.433779915569,1.91106479859769,0.0782357945958697,551.156464498726,-272.578232249363,2.76610676238536,0.130970281893974,581.206642447297,-287.603321223649,4.34122203625139,0.0605528998281486,929.615320197287,-461.807660098643
165,2.83679742839101,0.133264495408438,588.20233649927,-291.101168249635,1.87970780784414,0.074888622438505,551.88140251901,-272.940701259505,2.72211358219258,0.125479301995911,582.460071774235,-288.230035887118,4.28916057924073,0.0584763536112236,930.054702751004,-462.027351375502
166,2.78980256612844,0.127632156399358,589.497799177153,-291.748899588576,1.84632430046534,0.0715494797919468,552.601992700058,-273.300996350029,2.67665476221569,0.120124755053211,583.674801156734,-288.837400578367,4.23180357396601,0.056360503192455,930.501406169387,-462.250703084694
167,2.7441810625227,0.122246597687149,590.728702630117,-292.364351315058,1.81385677071778,0.0683588230772882,553.288122281499,-273.64406114075,2.63269566241352,0.115020249166957,584.82594332574,-289.41297166287,4.17947447911229,0.0544117139721582,930.911954008998,-462.455977004499
168,2.70078076406839,0.117122565394878,591.892841449425,-292.946420724713,1.7814272839796,0.0652191978684739,553.960987947554,-273.980493973777,2.59096294526265,0.110169629160806,585.913694373373,-289.956847186687,4.124924326321,0.0524140257499714,931.331926023307,-462.665963011654
169,2.6569123303732,0.112012279315804,593.0471473545,-293.52357367725,1.74819594328686,0.062068141755316,554.634034945866,-274.317017472933,2.5488050771875,0.105333852629198,586.992230392432,-290.496115196216,4.06916119741718,0.0503942021411176,931.755652349695,-462.877826174847
170,2.61288557912169,0.107098791582353,594.150753563867,-294.075376781933,1.71557334851834,0.0590934994870978,555.267329393959,-274.63366469698,2.50670550484134,0.100703655012182,588.01946633043,-291.009733165215,4.016763554772,0.0485363599328448,932.144602600293,-463.072301300146
171,2.57097917052209,0.102412568065578,595.197670949818,-294.598835474909,1.68571483768027,0.0563510094625247,555.849427819516,-274.924713909758,2.46648214166445,0.0962793137353251,588.99610234219,-291.498051171095,3.97302044236296,0.046891561753426,932.488317519569,-463.244158759784
172,2.5249224666737,0.0975519246439697,596.277795250922,-295.138897625461,1.65103401848734,0.0533862152631525,556.476810777979,-275.238405388989,2.42230396233651,0.0916910503420802,590.003885381233,-292.001942690617,3.92089435212733,0.0450937146455344,932.863337351364,-463.431668675682
173,2.47842212799088,0.0928715168094581,597.312383867679,-295.65619193384,1.61483374311287,0.0504620576363683,557.093672794474,-275.546836397237,2.37738742603685,0.0872544580487346,590.973525353255,-292.486762676628,3.86141820287886,0.0432073314520293,933.256066945716,-463.628033472858
174,2.43045478307392,0.0883376100148419,598.309511410583,-296.154755705292,1.57880579688759,0.0477095499025462,557.672591411232,-275.836295705616,2.33137600268698,0.0829798470796057,591.903315580218,-292.951657790109,3.80215071531601,0.0414269256959577,933.626023283115,-463.813011641557
175,2.38583264653605,0.0841117710688888,599.234431669139,-296.61721583457,1.54542764790644,0.0451701486614844,558.205206525219,-276.102603262609,2.28826573874948,0.0789776964586797,592.769921495012,-293.384960747506,3.74698223430272,0.0397494274076216,933.973967967832,-463.986983983916
176,2.34028775032581,0.0799237814877868,600.146866950946,-297.073433475473,1.51164777896024,0.0426791799886852,558.726288910455,-276.363144455227,2.24442026572084,0.0750222853803592,593.622714562668,-293.811357281334,3.69153450659538,0.0380953400338797,934.316462125484,-464.158231062742
177,2.29291499383302,0.075783595468483,601.044814038583,-297.522407019291,1.47831269926201,0.0403189537490858,559.218771984934,-276.609385992467,2.19863986942851,0.071100718723196,594.464618238581,-294.23230911929,3.6346359019523,0.0364723443663755,934.651946485761,-464.32597324288
178,2.24346482950581,0.0716940929529988,601.927828323038,-297.963914161519,1.44465061320299,0.0380494021257877,559.691193988495,-276.845596994247,2.15068129606406,0.06721929665055,595.294410810885,-294.647205405443,3.57705873267532,0.0349035862943356,934.975682905055,-464.487841452527
179,2.18917153142298,0.0674954094525635,602.830379255841,-298.41518962792,1.4064461397163,0.0356564584013504,560.188095246995,-277.094047623497,2.09778062517687,0.0632245760910591,596.14482721674,-295.07241360837,3.51436226876161,0.0333069529919864,935.304631898698,-464.652315949349
180,2.13688094859838,0.0635556717582943,603.673579086565,-298.836789543283,1.36795119955083,0.0333359018964112,560.668788865045,-277.334394432522,2.04716848314795,0.0594978271377343,596.934933077724,-295.467466538862,3.45173357655934,0.031750058442566,935.624870876307,-464.812435438154
181,2.08534286625178,0.0598156461489187,604.470759817453,-299.235379908727,1.3276155483951,0.0310300059046313,561.145303944396,-277.572651972198,1.99769162410605,0.0559808662742551,597.677695732521,-295.83884786626,3.38651471215237,0.0301970635800947,935.943795140233,-464.971897570116
182,2.03204175578326,0.0561173973498369,605.255923749366,-299.627961874683,1.28560232095465,0.0287490105146951,561.615558922589,-277.807779461294,1.94613881436244,0.0524840874674478,598.413457701754,-296.206728850877,3.31523332232342,0.0285880335088464,936.273688607491,-465.136844303746
183,1.97964458420949,0.0525850102002741,606.003006867547,-300.001503433774,1.24346678536765,0.0265542004707463,562.06700430744,-278.03350215372,1.89519709275565,0.0491347685826813,599.115650885416,-296.557825442708,3.24229627702834,0.0269936498422528,936.600040625517,-465.300020312759
184,1.92886045995898,0.0493004186678693,606.695187384126,-300.347593692063,1.20177302182458,0.0244946494404828,562.48970382904,-278.24485191452,1.8460558616413,0.0460319811729944,599.763954604969,-296.881977302484,3.17024135741109,0.0254818354551308,936.908998095574,-465.454499047787
185,1.87825414329143,0.0461478382972629,607.357302921071,-300.678651460535,1.16138006966182,0.0225823289785401,562.881387690006,-278.440693845003,1.79705125920602,0.0430549349229849,600.384006545627,-297.192003272813,3.10118261546406,0.0240675981281101,937.197580930991,-465.598790465495
186,1.82526919968153,0.0430008388439604,608.016067370376,-301.008033685188,1.11769757334717,0.0206371173628318,563.279022928731,-278.639511464366,1.74562404050646,0.0400809424449239,601.00149942998,-297.50074971499,3.02738907494209,0.0226281494078599,937.490879168397,-465.745439584199
187,1.77061732772071,0.039928114215455,608.657196923656,-301.328598461828,1.0740062551137,0.0188027054024388,563.653285859705,-278.826642929853,1.69240871899994,0.0371704791262275,601.603952240791,-297.801976120395,2.95250749856484,0.0212346805721111,937.774397471173,-465.887198735586
188,1.71622484606476,0.0370214788486586,609.261785876658,-301.630892938329,1.03031314003688,0.0170773787750541,564.004654848382,-279.002327424191,1.63970049931858,0.0344296051874987,602.169638099473,-298.084819049736,2.87901873162761,0.0199236098468543,938.040782561922,-466.020391280961
189,1.66202349422509,0.0342678775346619,609.832862350778,-301.916431175389,0.988353775396471,0.0155101172546029,564.323299128381,-279.16164956419,1.5873711255864,0.0318433576564543,602.701940286552,-298.350970143276,2.80959057400484,0.0187250954254252,938.283986724472,-466.141993362236
190,1.60464592054707,0.0315298987293179,610.399086626718,-302.199543313359,0.943895915502999,0.0139633523700645,564.637279210024,-279.318639605012,1.53204377447798,0.0292750681664592,603.22914103387,-298.614570516935,2.73781138569909,0.0175484466426475,938.522465087739,-466.261232543869
191,1.54670752442713,0.0289141111476709,610.93854806653,-302.469274033265,0.898688020872327,0.0124936316111685,564.935163982469,-279.467581991235,1.47550281453852,0.0267987121709021,603.736151129934,-298.868075564967,2.65916130825061,0.0163380141763071,938.767492738924,-466.383746369462
192,1.48736520365272,0.0264063585232571,611.454366529238,-302.727183264619,0.854645791348971,0.0111589399088311,565.205297034181,-279.60264851709,1.41742557328887,0.0244217057865826,604.22160829443,-299.110804147215,2.58186195450769,0.0152095920454304,938.995647638023,-466.497823819012
193,1.42495040274001,0.0239290437459218,611.962621356954,-302.981310678477,0.808682255475532,0.00986413517927183,565.467009012329,-279.733504506164,1.35709224251568,0.0220993853432167,604.694755953043,-299.347377976522,2.50608737661068,0.0141458790164196,939.210479801027,-466.605239900513
194,1.36485115889102,0.0216642671707369,612.426143632348,-303.213071816174,0.762373658340925,0.00865140259333565,565.711821981692,-279.855910990846,1.29923733032757,0.0199850358928447,605.124555591748,-299.562277795874,2.429966221835,0.0131221345886426,939.417020943788,-466.708510471894
195,1.30591963554956,0.019568650146115,612.854089934429,-303.427044967214,0.714450403887632,0.0074963434923622,565.944714169951,-279.972357084975,1.24256565080036,0.0180322071736057,605.520698770975,-299.760349385487,2.35082430073647,0.0121150889251,939.61998416226,-466.80999208113
196,1.24508840883668,0.0175470752080541,613.266050166406,-303.633025083203,0.665354988534835,0.0064134030375416,566.162819175048,-280.081409587524,1.18363561519831,0.0161383515160652,605.904127144288,-299.952063572144,2.26744308493051,0.011116599869777,939.821018686925,-466.910509343462
197,1.18638380085486,0.0157048751697042,613.640719525292,-303.820359762646,0.618503146839072,0.00546317661529451,566.35399975969,-280.176999879845,1.12648113850152,0.0144081334739198,606.25378097094,-300.12689048547,2.18559876535435,0.0101806805508762,940.009271279401,-467.004635639701
198,1.12910357142723,0.0140175812843083,613.983269092158,-303.991634546079,0.572257643211583,0.00460856869902885,566.525786449345,-280.262893224672,1.07049093749733,0.0128206077748677,606.574059037546,-300.287029518773,2.10446969289637,0.00930045162337001,940.186159842245,-467.093079921123
199,1.07247768347216,0.0124602475198728,614.298914715079,-304.149457357539,0.526307883289862,0.00384067212073474,566.680017339581,-280.34000866979,1.01510910943399,0.0113568945185415,606.868902315859,-300.434451157929,2.02247424714467,0.00846206204623959,940.354494400488,-467.177247200244
200,1.01239866938415,0.0109382333590822,614.60692104754,-304.30346052377,0.479281682634,0.00313763959384288,566.82111616659,-280.410558083295,0.956925732468604,0.00994095435908708,607.153707322683,-300.576853661342,1.94135652158482,0.00767994790569812,940.511401520668,-467.255700760334
