sma,coef.RNA.log.ACT2,r.sqr.RNA.log.ACT2,aic.RNA.log.ACT2,loglik.RNA.log.ACT2,coef.RNA.ACT2,r.sqr.RNA.ACT2,aic.RNA.ACT2,loglik.RNA.ACT2,coef.RNA.log.PP2A,r.sqr.RNA.log.PP2A,aic.RNA.log.PP2A,loglik.RNA.log.PP2A,coef.RNA.PP2A,r.sqr.RNA.PP2A,aic.RNA.PP2A,loglik.RNA.PP2A
22,2.8697541233378,0.723072895956414,360.006426238164,-177.003213119082,2.0580896586241,0.475990875192077,438.200394416304,-216.100197208152,2.79139270819202,0.702880587541706,367.631245132921,-180.81562256646,4.01305987976695,0.272688618931562,878.683893915813,-436.341946957907
23,2.9089738762013,0.731728891915451,353.655177691153,-173.827588845576,2.08066948801255,0.479130810503885,436.998361712375,-215.499180856188,2.82783377734701,0.710471379990993,362.481131523794,-178.240565761897,4.05716368302695,0.274511127796514,878.184610613018,-436.092305306509
24,2.93582946775183,0.739593116318801,347.704633389388,-170.852316694694,2.09031705581188,0.479880252984126,436.710388388766,-215.355194194383,2.8536791270027,0.718046168306685,357.205479910703,-175.602739955352,4.08035574600168,0.275558753800317,877.897041428283,-435.948520714142
25,2.94047516539363,0.747134935426705,341.826765355408,-167.913382677704,2.08612017185268,0.481304584754923,436.161943308216,-215.080971654108,2.85821511025737,0.725446326324948,351.912763319305,-172.956381659653,4.07548518665607,0.276853593395191,877.541037910843,-435.770518955421
26,2.94463701521745,0.752845540533713,337.258261017242,-165.629130508621,2.08608933954071,0.48359911412331,435.275249722598,-214.637624861299,2.8623603172621,0.731113077363142,347.76245015053,-170.881225075265,4.07717434420555,0.278439327220696,877.10418650684,-435.55209325342
27,2.96356627848927,0.758033980691649,333.015024430102,-163.507512215051,2.09615415453494,0.485381436813287,434.583769278837,-214.291884639418,2.88060554096694,0.736117166910258,344.024088148728,-169.012044074364,4.09832267364517,0.279684064810729,876.760602540527,-435.380301270264
28,2.97323084213581,0.760421550083969,331.031748442163,-162.515874221081,2.09960039517444,0.485341904972184,434.599132239147,-214.299566119574,2.88859786600327,0.737722617920393,342.809683359851,-168.404841679925,4.10792198043606,0.28005244123073,876.658806015813,-435.329403007907
29,2.97387992693613,0.761809899824102,329.869383403479,-161.934691701739,2.09477693436056,0.483785291673685,435.203130899897,-214.601565449948,2.88837860651096,0.738680396212271,342.081649785121,-168.040824892561,4.10155565435105,0.279589987609265,876.78659133201,-435.393295666005
30,2.98784396086922,0.763413514243255,328.518330664245,-161.259165332122,2.10139712396185,0.483323182096857,435.382088552632,-214.691044276316,2.89987193412332,0.739230550374074,341.662254978793,-167.831127489397,4.11704961574268,0.279685875040429,876.76010243197,-435.380051215985
31,3.01161496434599,0.766698989064257,325.721466830611,-159.860733415306,2.11611043354356,0.484484620997099,434.932002069167,-214.466001034584,2.92183507290502,0.741892481420951,339.620426344708,-166.810213172354,4.14816329189256,0.280683785296682,876.484220259542,-435.242110129771
