sma,coef.K27.I.FUS3,r.sqr.K27.I.FUS3,aic.K27.I.FUS3,loglik.K27.I.FUS3,coef.K27.II.FUS3,r.sqr.K27.II.FUS3,aic.K27.II.FUS3,loglik.K27.II.FUS3,coef.K27.III.FUS3,r.sqr.K27.III.FUS3,aic.K27.III.FUS3,loglik.K27.III.FUS3,coef.K27.IV.FUS3,r.sqr.K27.IV.FUS3,aic.K27.IV.FUS3,loglik.K27.IV.FUS3,coef.K27.V.FUS3,r.sqr.K27.V.FUS3,aic.K27.V.FUS3,loglik.K27.V.FUS3,coef.K27.VI.FUS3,r.sqr.K27.VI.FUS3,aic.K27.VI.FUS3,loglik.K27.VI.FUS3,coef.K27.VII.FUS3,r.sqr.K27.VII.FUS3,aic.K27.VII.FUS3,loglik.K27.VII.FUS3,coef.K27.VIII.FUS3,r.sqr.K27.VIII.FUS3,aic.K27.VIII.FUS3,loglik.K27.VIII.FUS3,coef.K27.I.STM,r.sqr.K27.I.STM,aic.K27.I.STM,loglik.K27.I.STM,coef.K27.II.STM,r.sqr.K27.II.STM,aic.K27.II.STM,loglik.K27.II.STM,coef.K27.III.STM,r.sqr.K27.III.STM,aic.K27.III.STM,loglik.K27.III.STM,coef.K27.IV.STM,r.sqr.K27.IV.STM,aic.K27.IV.STM,loglik.K27.IV.STM,coef.K27.V.STM,r.sqr.K27.V.STM,aic.K27.V.STM,loglik.K27.V.STM,coef.K27.VI.STM,r.sqr.K27.VI.STM,aic.K27.VI.STM,loglik.K27.VI.STM,coef.K27.VII.STM,r.sqr.K27.VII.STM,aic.K27.VII.STM,loglik.K27.VII.STM,coef.K27.VIII.STM,r.sqr.K27.VIII.STM,aic.K27.VIII.STM,loglik.K27.VIII.STM,coef.K4.I.ACT2,r.sqr.K4.I.ACT2,aic.K4.I.ACT2,loglik.K4.I.ACT2,coef.K4.II.ACT2,r.sqr.K4.II.ACT2,aic.K4.II.ACT2,loglik.K4.II.ACT2,coef.K4.III.ACT2,r.sqr.K4.III.ACT2,aic.K4.III.ACT2,loglik.K4.III.ACT2,coef.K4.IV.ACT2,r.sqr.K4.IV.ACT2,aic.K4.IV.ACT2,loglik.K4.IV.ACT2,coef.K4.V.ACT2,r.sqr.K4.V.ACT2,aic.K4.V.ACT2,loglik.K4.V.ACT2,coef.K4.VI.ACT2,r.sqr.K4.VI.ACT2,aic.K4.VI.ACT2,loglik.K4.VI.ACT2,coef.K4.VII.ACT2,r.sqr.K4.VII.ACT2,aic.K4.VII.ACT2,loglik.K4.VII.ACT2,coef.K4.VIII.ACT2,r.sqr.K4.VIII.ACT2,aic.K4.VIII.ACT2,loglik.K4.VIII.ACT2,coef.K4.I.PP2AA3,r.sqr.K4.I.PP2AA3,aic.K4.I.PP2AA3,loglik.K4.I.PP2AA3,coef.K4.II.PP2AA3,r.sqr.K4.II.PP2AA3,aic.K4.II.PP2AA3,loglik.K4.II.PP2AA3,coef.K4.III.PP2AA3,r.sqr.K4.III.PP2AA3,aic.K4.III.PP2AA3,loglik.K4.III.PP2AA3,coef.K4.IV.PP2AA3,r.sqr.K4.IV.PP2AA3,aic.K4.IV.PP2AA3,loglik.K4.IV.PP2AA3,coef.K4.V.PP2AA3,r.sqr.K4.V.PP2AA3,aic.K4.V.PP2AA3,loglik.K4.V.PP2AA3,coef.K4.VI.PP2AA3,r.sqr.K4.VI.PP2AA3,aic.K4.VI.PP2AA3,loglik.K4.VI.PP2AA3,coef.K4.VII.PP2AA3,r.sqr.K4.VII.PP2AA3,aic.K4.VII.PP2AA3,loglik.K4.VII.PP2AA3,coef.K4.VIII.PP2AA3,r.sqr.K4.VIII.PP2AA3,aic.K4.VIII.PP2AA3,loglik.K4.VIII.PP2AA3
39,-4.36844880054455,0.849463786361433,73.9587027620015,-33.9793513810007,-3.93445845207827,0.793726064855551,108.678471329923,-51.3392356649616,-3.5071692156638,0.548394295909455,293.362508907247,-143.681254453624,-2.98845945855161,0.422641019004856,330.567258562609,-162.283629281304,-2.54853363193095,0.285857035345886,387.601368911031,-190.800684455515,-2.2937874542829,0.220498806453594,410.854867778127,-202.427433889063,-2.25695146055999,0.215887895057685,405.116459453561,-199.55822972678,-1.42112769541086,0.217640780303522,224.5762388718,-109.2881194359,-4.22386431419948,0.830659204069269,88.514730762738,-41.257365381369,-3.78987395861902,0.766838563539373,125.099896638339,-59.5499483191696,-3.36258472621321,0.526070364515856,294.484591167075,-144.242295583538,-2.84387495755827,0.396551438248268,332.313862829492,-163.156931414746,-2.40394914147408,0.26120671437913,389.062192910948,-191.531096455474,-2.14924470211841,0.197126418234289,413.114904459774,-203.557452229887,-2.11057460741126,0.191157899489911,408.762390889469,-201.381195444735,-1.2765849231335,0.176159226478069,234.198337119978,-114.099168559989,1.83020298316805,0.81768487629755,-228.101487948063,117.050743974032,1.81241240054476,0.774774608958838,-178.954756661868,92.4773783309339,3.12212182701808,0.828777951323662,-29.7172301165841,17.858615058292,1.69407800169679,0.571198815863168,-16.2174996943392,11.1087498471696,0.99543361997845,0.310517249826518,-12.0144530409487,9.00722652047437,-1.84056007493949,0.410183973353635,146.493651453289,-70.2468257266447,-2.33552907216772,0.494852298934209,173.124112675233,-83.5620563376163,-2.03693966114849,0.487932638403423,124.182722860197,-59.0913614300985,1.57051075299723,0.76474301891362,-224.936088276038,115.468044138019,1.55272017068857,0.722029055623985,-184.630584062096,95.3152920310479,2.86242959686197,0.808898588821986,-37.6297172805756,21.8148586402878,1.43438576313015,0.498754849362538,-24.433353023355,15.2166765116775,0.735741391420053,0.20395828813758,-20.1275830544474,13.0637915272237,-2.09864003305998,0.468647916336791,151.405521654753,-72.7027608273766,-2.59362966161004,0.539171204759096,179.436313763976,-86.7181568819879,-2.29492899011159,0.540952817376299,129.31435402577,-61.6571770128849
40,-4.38266994827233,0.853767651891875,68.1573237027476,-31.0786618513738,-3.94951880782503,0.798658067301809,103.838381882896,-48.9191909414481,-3.53631616752122,0.556741321823222,289.631320954216,-141.815660477108,-3.02107511883799,0.431292346053927,327.547716376397,-160.773858188199,-2.58621055298649,0.293946099075703,385.323050629654,-189.661525314827,-2.33379227643264,0.227976510329697,408.946297650282,-201.473148825141,-2.29736696997967,0.223405635104855,403.228226817983,-198.614113408992,-1.44555482191347,0.224910126347971,222.72790755214,-108.36395377607,-4.23826804540033,0.835125219780271,83.1693406884823,-38.5846703442411,-3.80511689779371,0.771902083979492,120.708680438336,-57.3543402191678,-3.39191426151493,0.534513762943654,290.889324769724,-142.444662384862,-2.87667320128618,0.405164499618738,329.438681567147,-161.719340783574,-2.44180864595593,0.269109379604852,386.91132458912,-190.45566229456,-2.18937287622027,0.204304708701884,411.33667508255,-202.668337541275,-2.15109771416691,0.198317314827309,407.019785420576,-200.509892710288,-1.30113540179757,0.182774989604789,232.601901183899,-113.30095059195,1.83423434308988,0.820103912579127,-230.77293728306,118.38646864153,1.81701887408131,0.77759239013317,-181.472728650336,93.7363643251681,3.12091422005955,0.826939918345375,-27.5817135976757,16.7908567988379,1.69274812946195,0.569478028272081,-15.4165018953379,10.7082509476689,0.997896522433853,0.311604653858704,-12.3301280664378,9.16506403321891,-1.8280528691327,0.404167383361689,148.503176030032,-71.2515880150159,-2.32243877921823,0.488756710162597,175.487072197721,-84.7435360988605,-2.02445462609339,0.481500738219889,126.641759975307,-60.3208799876533,1.57442269165692,0.767446604040197,-227.24780717697,116.623903588485,1.55720722296204,0.725158428618755,-186.894936863835,96.4474684319174,2.86110256904765,0.80698061060774,-35.6324350182089,20.8162175091045,1.43293646925333,0.497028012490531,-23.7455182878251,14.8727591439125,0.738084872583384,0.204962959522671,-20.3801592433107,13.1900796216553,-2.08626456828952,0.462609572037657,153.642926605617,-73.8214633028085,-2.58069219248175,0.533190403393118,181.976601456527,-87.9883007282634,-2.28255751527601,0.534615644814409,132.015349178518,-63.0076745892592
41,-4.39156765836398,0.858107090032529,62.1324908614659,-28.0662454307329,-3.95941656952731,0.803480003229867,98.9902959695881,-46.4951479847941,-3.56025197101726,0.564875741141679,285.926944867808,-139.963472433904,-3.04805261850741,0.439474613286394,324.649320690507,-159.324660345253,-2.61881867605833,0.301710879548878,383.111380266342,-188.555690133171,-2.36888804412721,0.235154887956108,407.096654675593,-200.548327337797,-2.33138843346125,0.230388954313201,401.457776576279,-197.72888828814,-1.46596668594105,0.231572674555584,221.018574168676,-107.509287084338,-4.2476260150227,0.839667750707502,77.5817291325329,-35.7908645662664,-3.81547491898372,0.776897247594977,116.280169530071,-55.1400847650354,-3.41631032451409,0.542780150579153,287.305687932997,-140.652843966498,-2.90411096045419,0.41334902001002,326.667714163117,-160.333857081559,-2.47487702856661,0.276727933508467,384.815651614012,-189.407825807006,-2.22486902016407,0.211225837265831,409.606894596005,-201.803447298003,-2.18554465805356,0.205002296769327,405.378550109877,-199.689275054939,-1.32194764221244,0.1888858928468,231.115767848139,-112.55788392407,1.83585872018675,0.822390199103995,-233.331012848266,119.665506424133,1.81912226445582,0.780184060488741,-183.816972896009,94.9084864480047,3.11491482550216,0.824599020027223,-24.8945455997621,15.4472727998811,1.68885479579914,0.567436254835835,-14.4702333126724,10.2351166563362,0.997517871279554,0.311683963028724,-12.3531711446256,9.1765855723128,-1.81373898638314,0.398353340095833,150.425864188447,-72.2129320942237,-2.30668390061443,0.482731036321436,177.79539924833,-85.8976996241651,-2.00934565256524,0.475001623636061,129.095703484948,-61.5478517424742,1.57623272934948,0.769992224902193,-229.449156292338,117.724578146169,1.55949627393208,0.728029425694223,-188.995126832271,97.4975634161355,2.85528883523838,0.804519378941061,-33.0983145256361,19.549157262818,1.42922879595369,0.494960657436941,-22.9251473691444,14.4625736845722,0.737891881993002,0.205063520742591,-20.4054580847833,13.2027290423916,-2.07177222452244,0.456767284078936,155.783884428149,-74.8919422140743,-2.56478343566734,0.527273782860591,184.457804697486,-89.2289023487429,-2.26725348052477,0.528205948161545,134.710097414741,-64.3550487073703
42,-4.39978605884798,0.86158726379871,57.1659799816298,-25.5829899908149,-3.96997811428958,0.808021139893205,94.3145102676585,-44.1572551338293,-3.58317110874983,0.572348259214345,282.462451219374,-138.231225609687,-3.07527431876086,0.447497294036658,321.766080008028,-157.883040004014,-2.65235788477779,0.30958376427983,380.843665508058,-187.421832754029,-2.40404975627278,0.242270069137488,405.246084306904,-199.623042153452,-2.36578681380303,0.237381227513792,399.668886887905,-196.834443443952,-1.48640410621747,0.238155613800797,219.315046617438,-106.657523308719,-4.25654723189981,0.843458386588517,72.7964600890293,-33.3982300445146,-3.82673928009989,0.781732095314382,111.898327611478,-52.949163805739,-3.43993227862812,0.550481760254808,283.90810488951,-138.954052444755,-2.93203547708606,0.421466208222331,323.88109362866,-158.94054681433,-2.50911905369588,0.284526096203529,382.64758602878,-188.32379301439,-2.26062473634395,0.218143870507239,407.862652877443,-200.931326438721,-2.22057459707908,0.211754608235888,403.706714526536,-198.853357263268,-1.34297906681744,0.195010242243862,229.615088328992,-111.807544164496,1.83792933968155,0.824500363767833,-235.721421669883,120.860710834942,1.82168250362505,0.782622783415742,-186.048250479001,96.0241252395007,3.11039019859377,0.822458569369481,-22.4686802626437,14.2343401313219,1.68534933979394,0.565257255836179,-13.4652812634859,9.73264063174293,0.996195157199433,0.310953720233104,-12.1411012033571,9.07055060167856,-1.79989743331818,0.392533769138765,152.331863134011,-73.1659315670056,-2.2918300022727,0.476813334824132,180.036340108298,-87.018170054149,-1.99487049000498,0.468523117257952,131.511816391154,-62.7559081955771,1.57859060000514,0.772535597356098,-231.673028066706,118.836514033353,1.5623437642591,0.730915656414016,-191.128927303925,98.5644636519624,2.85105145967671,0.802380462577731,-30.9218336203203,18.4609168101602,1.42601059094129,0.492886001838608,-22.1052484781812,14.0526242390906,0.736856418961045,0.204551422806942,-20.2766596026121,13.138329801306,-2.05766253047955,0.450839436801303,157.932790512171,-75.9663952560856,-2.54967721115017,0.521386426568072,186.896100682484,-90.4480503412419,-2.25249776302185,0.521732260032822,137.394841313738,-65.6974206568691
43,-4.40860448343657,0.864478107454892,52.9446064500652,-23.4723032250326,-3.98074321532077,0.811877296124781,90.2563438194016,-42.1281719097008,-3.60754670677681,0.579782052721477,278.955316053808,-136.477658026904,-3.1039713945205,0.455589475053812,318.815134538295,-156.407567269147,-2.68765439124991,0.317670103394303,378.487386380639,-186.24369319032,-2.44075360902965,0.249565666428445,403.330458051362,-198.665229025681,-2.40125725120008,0.244467244755429,397.839201984991,-195.919600992496,-1.50716100207578,0.24469800290169,217.60736555778,-105.80368277889,-4.2656104583974,0.846499495845817,68.8728553662496,-31.4364276831248,-3.83774918302888,0.785722051314347,108.208481421649,-51.1042407108246,-3.46455267854975,0.558024231311923,280.523830421556,-137.261915210778,-2.96097735478136,0.429546378391244,321.06807643442,-157.53403821721,-2.54466036211277,0.292452130689144,380.419618305165,-187.209809152582,-2.29754082866903,0.225183537497905,406.071828559943,-200.035914279972,-2.25628919247193,0.218544460934224,402.011080150707,-198.005540075354,-1.36394820258136,0.201019777965659,228.131402654529,-111.065701327264,1.84094413637794,0.826665897093159,-238.204623151468,122.102311575734,1.8248414447341,0.784825229340358,-188.084967473333,97.0424837366664,3.10539780381545,0.81928373899375,-18.9238424958661,12.4619212479331,1.68214638759542,0.56274211875472,-12.311546285331,9.15577314266551,0.995783311309731,0.310493250022455,-12.007491478424,9.00374573921199,-1.78570739940867,0.386185033733271,154.390456907109,-74.1952284535544,-2.2771222312688,0.470473600738708,182.409147582618,-88.2045737913091,-1.9801825359481,0.46143472291512,134.121870769694,-64.060935384847,1.58197688231183,0.775345574833876,-234.159112243605,120.079556121803,1.56587419097853,0.73374198722182,-193.240740078704,99.6203700393521,2.84643055058271,0.799257994029481,-27.786458181501,16.8932290907505,1.42317912417537,0.490609194523345,-21.2093112963338,13.6046556481669,0.736816058689432,0.204395108945097,-20.2373613978771,13.1186806989386,-2.04312918623672,0.444281867899166,160.283118912976,-77.1415594564881,-2.53465067778385,0.514996793584905,189.508708044916,-91.7543540224578,-2.23746454680531,0.514552256614004,140.330327709606,-67.1651638548028
44,-4.41595144118878,0.867191227914039,48.9000252215505,-21.4500126107752,-3.98961581044933,0.815340089005121,86.5406206665159,-40.270310333258,-3.63053911262841,0.587080501369058,275.451147377241,-134.72557368862,-3.13053283373916,0.4633288707671,315.951510721131,-154.975755360565,-2.72143810277634,0.325642438180507,376.136829808952,-185.068414904476,-2.47604545764232,0.256822983193742,401.406316235466,-197.703158117733,-2.43385379202261,0.251168027252734,396.093133321132,-195.046566660566,-1.52658689336765,0.251034776094819,215.939193179342,-104.969596589671,-4.27301178904505,0.849272526462333,65.2267641179492,-29.6133820589746,-3.84667615104851,0.789226374466204,104.910620394566,-49.4553101972829,-3.48759945727461,0.565361846476816,277.175589489933,-135.587794744966,-2.98759316689916,0.437217341407371,318.360404498547,-156.180202249274,-2.57849844657092,0.300222655869879,378.21100182502,-186.10550091251,-2.33284664972827,0.232146556433463,404.284424648833,-199.142212324417,-2.28890496512154,0.224925080296364,400.40416215819,-197.202081079095,-1.38338806661723,0.20678107319931,226.698489647682,-110.349244823841,1.84300558912306,0.828355348440608,-240.163543614721,123.081771807361,1.8268614963154,0.786409051177693,-189.562538061803,97.7812690309017,3.10123371877724,0.816927321577323,-16.3328342292562,11.1664171146281,1.68072312660356,0.561679758272628,-11.8262162043073,8.91310810215367,0.996503221064355,0.310881203324193,-12.1200538237018,9.0600269118509,-1.77128432127003,0.379990079341644,156.378763821884,-75.1893819109422,-2.26164899792293,0.464103763700869,184.764781499971,-89.3823907499856,-1.96479007803498,0.454324396264417,136.705714370151,-65.3528571850757,1.58467470111381,0.777839279585341,-236.391561763873,121.195780881936,1.56853060862021,0.736088800257613,-195.01136599099,100.505682995495,2.84290283162297,0.797121294509143,-25.6689063115646,15.8344531557823,1.42239222881653,0.489970428756515,-20.9586724568461,13.479336228423,0.738172334558544,0.205107923275339,-20.4166297378758,13.2083148689379,-2.02810003812847,0.437790707279446,162.582488654405,-78.2912443272024,-2.51859954575272,0.508497295582373,192.131160198705,-93.0655800993523,-2.22146194491543,0.507257927862489,143.268426997197,-68.6342134985985
45,-4.43227855102596,0.870159326788521,44.3795889013943,-19.1897944506971,-4.00655106998213,0.8190235676212,82.5108207837834,-38.2554103918917,-3.65783344808214,0.593583280555206,272.276423455513,-133.138211727757,-3.15906464113099,0.469946317424022,313.470071657024,-153.735035828512,-2.75421721790092,0.332214697985709,374.178077871214,-184.089038935607,-2.51061452386831,0.263090129265978,399.72951962442,-196.86475981221,-2.46649778016815,0.257070955652099,394.541973327394,-194.270986663697,-1.54595614461051,0.256515132951315,214.485053384107,-104.242526692054,-4.28898496433329,0.852248665373533,61.2382229335172,-27.6191114667586,-3.86325747600814,0.792895653133995,101.398233318222,-47.6991166591108,-3.5145398581493,0.571858563612453,274.163538669448,-134.081769334724,-3.0157710397321,0.443741029019766,316.028494283549,-155.014247141774,-2.61092362714027,0.306603028437843,376.379094043212,-185.189547021606,-2.36712507457372,0.238155215362287,402.728927538604,-198.364463769302,-2.32128079645693,0.230544034738217,398.978072282061,-196.489036141031,-1.40246667673958,0.211755967679924,225.452766691342,-109.726383345671,1.84685339106972,0.828526889264729,-240.363522580853,123.181761290427,1.83071871190391,0.786608959195827,-189.749813438842,97.874906719421,3.1024515786597,0.814334509717188,-13.5201559510769,9.76007797553846,1.68295923292904,0.560947223025403,-11.4922485979075,8.74612429895376,0.998982614592271,0.311194061114288,-12.2108738191332,9.10543690956662,-1.76438495319808,0.375591760784686,157.778407010564,-75.889203505282,-2.25435810428902,0.459345522719731,186.506231420616,-90.2531157103079,-1.95748643575798,0.449250396170968,138.529067476836,-66.2645337384182,1.58824273008326,0.778254719003468,-236.765910872103,121.382955436052,1.57210805123368,0.736524820246123,-195.342068568687,100.671034284343,2.84384091852516,0.79449170220517,-23.0932820874858,14.5466410437429,1.4243485618059,0.489375338756018,-20.7254533904914,13.3627266952457,0.740371955091513,0.205515800307634,-20.5192805820595,13.2596402910298,-2.02149921580052,0.4332799686092,164.164750697779,-79.0823753488895,-2.51161402787562,0.503738567362299,194.02933948499,-94.0146697424948,-2.21445117555696,0.502158139786031,145.29686112463,-69.648430562315
46,-4.44066413193674,0.872485660110497,40.763732875723,-17.3818664378615,-4.01616107229544,0.822043945534787,79.1447847533736,-36.5723923766868,-3.67839102911442,0.59960790913474,269.289475131123,-131.644737565561,-3.18149017104349,0.47611312589492,311.129568178042,-152.564784089021,-2.78061837063904,0.338238467248473,372.365788052529,-183.182894026264,-2.53880315480283,0.268763502334084,398.199245146036,-196.099622573018,-2.49370455210155,0.262605647405272,393.076341370646,-193.538170685323,-1.56136583210395,0.261394079618034,213.181442380246,-103.590721190123,-4.29712987856294,0.85453922021327,58.1133841924165,-26.0566920962082,-3.87262681161212,0.795862025189702,98.5129043061531,-46.2564521530766,-3.53485677249722,0.577847293388633,271.346241218507,-132.673120609254,-3.03795590290725,0.449793879918426,313.840296453443,-153.920148226722,-2.63708411320533,0.312430789086591,374.691059877445,-184.345529938722,-2.39507973221029,0.243570893255797,401.316390872005,-197.658195436003,-2.34829790672955,0.235791109198181,397.636931024619,-195.818465512309,-1.41764239117642,0.216148234017396,224.346382463868,-109.173191231934,1.84750502543021,0.828191520258528,-239.972742390829,122.986371195414,1.83110072530785,0.786063940600454,-189.23964790931,97.6198239546552,3.10073666952375,0.81253175624603,-11.5875861148894,8.7937930574447,1.68361774194852,0.560763264211982,-11.4084681071066,8.70423405355329,1.00020062449668,0.311607168401156,-12.3308586196172,9.16542930980859,-1.75572225242862,0.371531476751034,159.061755983481,-76.5308779917403,-2.24550109154117,0.455269932628111,187.985697892806,-90.992848946403,-1.94809808315272,0.444529577162271,140.210481604237,-67.1052408021184,1.58907568583704,0.778206641945886,-236.722553154387,121.361276577194,1.57267138603275,0.736234781264095,-195.122025482371,100.561012741186,2.84230733067373,0.792754280844334,-21.4095367562595,13.7047683781297,1.42518839181063,0.489408859953239,-20.7385833076708,13.3692916538354,0.741771286364782,0.206064457842396,-20.6574449581688,13.3287224790844,-2.01266947792547,0.429062934628794,165.632638613646,-79.816319306823,-2.50259811226519,0.499609143581793,195.661806793415,-94.8309033967074,-2.20488823891687,0.497358481268532,147.187027421422,-70.5935137107108
47,-4.45792743134654,0.87515656326724,36.5300565011541,-15.265028250577,-4.03382839475374,0.825400920009534,75.3359326266214,-34.6679663133107,-3.70890174218426,0.606735686860832,265.697003963509,-129.848501981755,-3.21364078870146,0.483504995669226,308.287537068935,-151.143768534467,-2.81572442752073,0.345205606155848,370.248991096114,-182.124495548057,-2.57583628056628,0.275396783162664,396.394927431947,-195.197463715974,-2.52846144940287,0.268835145431597,391.413502132494,-192.706751066247,-1.5808431007192,0.266731347258625,211.745472707189,-102.872736353594,-4.31438008912334,0.857371743676394,54.1804129410275,-24.0902064705137,-3.89028104517233,0.799366165244828,95.0499876548879,-44.524993827444,-3.56535439674213,0.585102793695083,267.87897748076,-130.93948874038,-3.07009343157633,0.457205152893477,311.127989041321,-152.56399452066,-2.67217708120471,0.319296127448008,372.684034800929,-183.342017400464,-2.43208831163228,0.250008190398743,399.624177787634,-196.812088893817,-2.38307582467357,0.241799874701334,396.089746080675,-195.044873040337,-1.43709511363257,0.221105452480615,223.090218824999,-108.5451094125,1.85068608664087,0.827146360988263,-238.759771870401,122.379885935201,1.83397295367707,0.78483177722058,-188.091053669992,97.0455268349959,3.10284186894273,0.809817541629007,-8.71269528380494,7.35634764190247,1.68591409072193,0.559655491364551,-10.9046950036394,8.45234750181971,1.00351133446389,0.312201569597976,-12.5036256615816,9.2518128307908,-1.74772467895331,0.366459105179992,160.653400173974,-77.3267000869868,-2.23778864757556,0.450060524946684,189.860713175058,-91.930356587529,-1.93916528163325,0.438446387107836,142.356183486662,-68.1780917433312,1.59157217014493,0.776990594670143,-235.62898952976,120.81449476488,1.57485903750329,0.734820147191814,-194.052245256639,100.02612262832,2.84372795313271,0.789823298078421,-18.6008414986325,12.3004207493163,1.42680016348997,0.488214749958114,-20.2713931222599,13.13569656113,0.744397419564395,0.206552327725726,-20.7803818505979,13.390190925299,-2.00535695671966,0.423989350167968,167.384377184496,-80.6921885922481,-2.49557802644771,0.494516538223349,197.656592443088,-95.8282962215442,-2.19663782831033,0.491384100732531,149.514756519829,-71.7573782599146
48,-4.47532143385694,0.877750360418596,32.3310033048084,-13.1655016524042,-4.05257768651017,0.829078386464255,71.0784680024258,-32.5392340012129,-3.7386814087839,0.613548057366893,262.202120380315,-128.101060190157,-3.24511292681294,0.490646513514375,305.502863394394,-149.751431697197,-2.84929631577397,0.351783577059512,368.229659652334,-181.114829826167,-2.61112863212288,0.281647859911495,394.679391419975,-194.339695709987,-2.56299807366035,0.274979241191068,389.759523540656,-191.879761770328,-1.59985861448192,0.27188628512619,210.348600877063,-102.174300438531,-4.33139540679529,0.859984865330891,50.4821893926151,-22.2410946963075,-3.90865165204625,0.803046189904737,91.347528784356,-42.673764392178,-3.59475537853308,0.59192710895913,264.561981292963,-129.280990646482,-3.10118688469841,0.464265693755984,308.509370265753,-151.254685132876,-2.70537028461195,0.325701228916959,370.793219545014,-182.396609772507,-2.46694994875738,0.256002261865093,398.035368119767,-196.017684059883,-2.4172021132224,0.247648817328144,394.571891668073,-194.285945834037,-1.45567991328355,0.225781199494166,221.898031909776,-107.949015954888,1.85427932631803,0.826361243855966,-237.853410302928,121.926705151464,1.83765096705086,0.784186867672145,-187.49250338735,96.7462516936749,3.10468258886614,0.806872828106747,-5.6397002714586,5.8198501357293,1.68737820666106,0.557927212631391,-10.121264782637,8.06063239131851,1.00533357593163,0.311826971668583,-12.3947286532113,9.19736432660567,-1.7417953134285,0.362276467596528,161.956300203427,-77.9781501017134,-2.23228939606115,0.445742357850249,191.401530917455,-92.7007654587274,-1.93283191490593,0.433594832411368,144.050859188806,-69.0254295944028,1.59511023330672,0.776689216841166,-235.358889379639,120.679444689819,1.57848187436579,0.734648615188803,-193.922916767136,99.9614583835682,2.84551349663226,0.787005795699553,-15.937573328,10.968786664,1.42820910267174,0.48682287112267,-19.7282006228413,12.8641003114207,0.746164484496738,0.206534357515676,-20.7758522496718,13.3879261248359,-1.99949501379691,0.419545078514664,168.906203931676,-81.4531019658379,-2.4901677384541,0.490056148768024,199.387297069667,-96.6936485348336,-2.19036224436993,0.486345781499098,151.456624737281,-72.7283123686405
49,-4.48687245662901,0.880518973464344,27.7494842776529,-10.8747421388264,-4.06613037741245,0.832960132226096,66.4839604186674,-30.2419802093337,-3.76613092634409,0.621342722685896,258.12691919471,-126.063459597355,-3.27643780039634,0.499162169603487,302.13088517021,-148.065442585105,-2.88595951696695,0.360171642908469,365.624723998071,-179.812361999036,-2.65008938951288,0.289555805316279,392.487631628408,-193.243815814204,-2.6010570118684,0.282735398086841,387.651450550711,-190.825725275355,-1.62172464009916,0.278830085356577,208.451273206928,-101.225636603464,-4.34321090716476,0.862950139842962,46.2010455572896,-20.1005227786448,-3.92246882050283,0.807112943959582,87.1746449882393,-40.5873224941196,-3.62246937370941,0.599884596481113,260.623421560015,-127.311710780008,-3.1327762357829,0.472822557097899,305.289141226168,-149.644570613084,-2.74229796340545,0.33398269774414,368.321690812001,-181.160845406001,-2.50611102963477,0.263684772220895,395.980193650026,-194.990096825013,-2.45549332561324,0.255132001532942,392.612637691329,-193.306318845665,-1.47774626289744,0.232229317208966,220.24207411853,-107.121037059265,1.85522621142553,0.825547546624696,-236.918369496227,121.459184748113,1.83868776521511,0.783498560005324,-186.855644680758,96.4278223403792,3.10122814875047,0.803464758871418,-2.14112712007766,4.07056356003883,1.68620528996694,0.55603520286955,-9.26711923817903,7.63355961908951,1.00508889187239,0.311050546617837,-12.1692076430398,9.0846038215199,-1.72866760369718,0.356197433432994,163.834775863804,-78.917387931902,-2.21832327725857,0.43937651506857,193.651249970958,-93.8256249854792,-1.91908697920439,0.426718336040095,146.428154752826,-70.2140773764128,1.59669928522224,0.776677734011088,-235.348605474225,120.674302737112,1.58016083933907,0.734736770223739,-193.989371804992,99.9946859024959,2.84270122343454,0.783876750504661,-13.0207955305113,9.51039776525566,1.42767835254393,0.485486154453673,-19.2079207114313,12.6039603557156,0.746561967235295,0.206340084048876,-20.7268899059587,13.3634449529794,-1.98575791376306,0.413059385419828,171.106281635602,-82.5531408178012,-2.47561413955473,0.48345805534355,201.919903584009,-97.9599517920044,-2.17600005270479,0.479167255505553,154.190718777437,-74.0953593887186
